CNT,CNTSCHID,CNTSTUID,RTML_mean,ESCS,ST011Q01TA,ST004D01T,ST001D01T,RATCMP1,RATCMP2,EDUSHORT
NOR,57800156.0,57804360.0,297.7164,0.149,1.0,2.0,10.0,0.4,1.0,-1.4212
NOR,57800093.0,57804361.0,614.2792999999999,0.7281,1.0,2.0,10.0,1.0,1.0,0.6221
NOR,57800021.0,57804362.0,554.6455000000001,0.6569,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800105.0,57804363.0,528.9915,1.3845,1.0,1.0,10.0,1.0,1.0,0.1423
NOR,57800029.0,57804364.0,328.55510000000004,1.1115,1.0,2.0,10.0,0.6557,1.0,1.3498
NOR,57800250.0,57804365.0,409.52969999999993,0.7144,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800010.0,57804366.0,439.4988,1.6859,1.0,1.0,10.0,0.2273,1.0,2.1861
NOR,57800225.0,57804367.0,432.76849999999996,1.0573,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800237.0,57804368.0,521.9011999999999,-0.0635,1.0,2.0,10.0,0.6667,1.0,0.1
NOR,57800211.0,57804369.0,599.9806,1.3107,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800112.0,57804370.0,555.0150000000001,0.9539,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800222.0,57804371.0,451.8289,-0.593,1.0,1.0,10.0,0.3061,1.0,-0.2376
NOR,57800080.0,57804372.0,549.0040999999999,0.6487,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800209.0,57804373.0,427.36410000000006,0.0558,1.0,2.0,10.0,1.0,1.0,0.4292
NOR,57800106.0,57804375.0,341.0207,-0.6399,1.0,1.0,10.0,1.0,1.0,-0.0672
NOR,57800132.0,57804376.0,549.8731,1.5607,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800155.0,57804377.0,598.5888,-0.2424,1.0,1.0,10.0,0.7921,1.0,-1.4212
NOR,57800105.0,57804378.0,448.70070000000004,1.2466,1.0,2.0,10.0,1.0,1.0,0.1423
NOR,57800008.0,57804379.0,485.1349,-0.295,1.0,2.0,10.0,1.0,1.0,-0.949
NOR,57800070.0,57804380.0,457.9913,1.3924,1.0,1.0,10.0,1.0,1.0,1.2478
NOR,57800081.0,57804381.0,464.15099999999995,0.571,1.0,1.0,10.0,,,
NOR,57800073.0,57804382.0,558.4191999999999,0.9023,1.0,1.0,10.0,1.0313,1.0,0.7566
NOR,57800087.0,57804383.0,453.40770000000003,-0.763,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800149.0,57804384.0,658.4857,1.4867,1.0,1.0,10.0,,,
NOR,57800019.0,57804385.0,473.303,0.6834,1.0,2.0,10.0,0.4945,1.0,-0.0703
NOR,57800210.0,57804386.0,426.30460000000005,-0.9333,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800161.0,57804387.0,449.5909999999999,0.9549,1.0,2.0,10.0,0.4762,1.0,0.8339
NOR,57800055.0,57804388.0,228.17560000000003,-0.0484,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800113.0,57804389.0,402.29139999999995,0.9363,1.0,2.0,10.0,1.3158,1.0,0.4292
NOR,57800036.0,57804392.0,312.8014,0.086,,2.0,10.0,1.0,1.0,-0.2376
NOR,57800037.0,57804393.0,406.11279999999994,-0.3138,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800197.0,57804394.0,412.23240000000004,-0.9735,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800075.0,57804395.0,623.0477000000001,1.4528,1.0,1.0,10.0,1.0,1.0,0.1312
NOR,57800191.0,57804396.0,423.3969,1.3122,1.0,1.0,10.0,0.8163,1.0,0.1312
NOR,57800217.0,57804397.0,506.7733,1.564,1.0,1.0,10.0,1.0459,1.0,0.4997
NOR,57800119.0,57804398.0,435.1357000000001,0.0471,2.0,1.0,10.0,0.7407,1.0,1.4783
NOR,57800067.0,57804399.0,573.8503,1.4091,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800164.0,57804400.0,450.9605,0.9128,1.0,2.0,10.0,1.2048,1.0,0.0574
NOR,57800075.0,57804401.0,648.1814999999999,2.0215,1.0,2.0,10.0,1.0,1.0,0.1312
NOR,57800163.0,57804402.0,433.6532,-0.1592,1.0,1.0,10.0,1.0,1.0,-0.4907
NOR,57800180.0,57804404.0,353.2123,0.213,1.0,1.0,10.0,1.0236,1.0,-0.2376
NOR,57800165.0,57804405.0,611.0318,-0.1843,1.0,1.0,10.0,1.0056,1.0,-1.4212
NOR,57800241.0,57804406.0,517.8447999999999,0.6063,1.0,1.0,10.0,1.699,1.0,-0.2376
NOR,57800240.0,57804407.0,493.4803,0.5006,1.0,1.0,10.0,1.0784,1.0,1.2478
NOR,57800232.0,57804408.0,319.0832,0.6145,1.0,2.0,10.0,1.1842,1.0,-0.6884
NOR,57800010.0,57804409.0,658.0204,0.9233,1.0,2.0,10.0,0.2273,1.0,2.1861
NOR,57800008.0,57804410.0,550.1933999999999,1.1401,1.0,1.0,10.0,1.0,1.0,-0.949
NOR,57800202.0,57804411.0,512.3318,-0.7355,1.0,1.0,10.0,1.25,1.0,1.2911
NOR,57800023.0,57804412.0,234.11190000000002,0.3104,1.0,2.0,10.0,1.0,1.0,0.0574
NOR,57800115.0,57804413.0,530.0622000000001,0.9558,1.0,1.0,10.0,1.625,1.0,0.1
NOR,57800168.0,57804414.0,482.10020000000003,0.1399,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800187.0,57804415.0,662.3943999999999,1.165,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800227.0,57804418.0,372.0804999999999,0.2668,1.0,2.0,10.0,1.0,1.0,0.4322
NOR,57800168.0,57804419.0,265.6898,-0.7775,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800101.0,57804421.0,452.3592,0.1645,1.0,2.0,10.0,0.4615,1.0,0.6606
NOR,57800219.0,57804422.0,379.429,1.0588,1.0,1.0,10.0,1.7391,1.0,0.6221
NOR,57800061.0,57804423.0,490.5322,0.9701,1.0,2.0,10.0,0.5042,1.0,-0.6884
NOR,57800032.0,57804424.0,436.0903,-0.1707,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800055.0,57804425.0,430.1561,0.9388,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800024.0,57804426.0,397.7568,0.2602,1.0,1.0,10.0,1.0101,1.0,-1.4212
NOR,57800238.0,57804427.0,648.101,1.2416,1.0,1.0,10.0,0.3614,1.0,0.4591
NOR,57800057.0,57804428.0,425.2021,-0.5585,1.0,2.0,10.0,0.5464,1.0,1.2048
NOR,57800150.0,57804429.0,655.6560999999999,0.4386,1.0,2.0,10.0,1.0,1.0,0.2986
NOR,57800071.0,57804430.0,421.54080000000005,1.2313,1.0,1.0,10.0,0.3846,1.0,1.7368
NOR,57800201.0,57804431.0,606.5226,0.7228,1.0,2.0,10.0,,1.0,0.1
NOR,57800105.0,57804432.0,512.4465,0.877,1.0,1.0,10.0,1.0,1.0,0.1423
NOR,57800009.0,57804433.0,298.3863,2.5752,1.0,2.0,10.0,1.0,1.0,-0.9432
NOR,57800172.0,57804434.0,451.64,1.1215,1.0,2.0,10.0,1.0417,1.0,0.7566
NOR,57800124.0,57804435.0,358.04290000000003,-0.1516,1.0,1.0,9.0,,,-0.2692
NOR,57800150.0,57804436.0,639.0876000000001,1.3685,1.0,1.0,10.0,1.0,1.0,0.2986
NOR,57800136.0,57804437.0,680.2527,1.176,1.0,1.0,10.0,0.4902,1.0,0.4997
NOR,57800180.0,57804438.0,462.7741,1.1469,1.0,1.0,10.0,1.0236,1.0,-0.2376
NOR,57800192.0,57804439.0,637.8081,-0.6003,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800036.0,57804441.0,393.8814,-0.1337,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800241.0,57804442.0,534.0713,0.0709,1.0,2.0,10.0,1.699,1.0,-0.2376
NOR,57800073.0,57804443.0,465.71129999999994,0.4629,1.0,2.0,10.0,1.0313,1.0,0.7566
NOR,57800241.0,57804444.0,474.2012000000001,1.1224,1.0,2.0,10.0,1.699,1.0,-0.2376
NOR,57800032.0,57804446.0,461.9007,0.1279,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800088.0,57804447.0,566.1308000000001,1.3444,1.0,1.0,10.0,0.5833,1.0,-0.6884
NOR,57800095.0,57804448.0,501.11539999999997,1.4392,1.0,1.0,10.0,0.6,1.0,0.1
NOR,57800147.0,57804449.0,549.4125,0.2455,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800087.0,57804452.0,548.4895,0.6846,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800115.0,57804453.0,499.60620000000006,0.6717,1.0,1.0,10.0,1.625,1.0,0.1
NOR,57800241.0,57804454.0,487.6067,0.7199,1.0,2.0,10.0,1.699,1.0,-0.2376
NOR,57800022.0,57804455.0,564.6595,0.0382,1.0,2.0,10.0,0.4808,1.0,0.4997
NOR,57800034.0,57804456.0,480.94449999999995,0.6272,1.0,2.0,10.0,1.0,1.0,0.2681
NOR,57800006.0,57804457.0,602.612,0.7065,1.0,1.0,10.0,0.6,1.0,0.8339
NOR,57800132.0,57804458.0,384.6042,0.7325,1.0,1.0,10.0,1.0,1.0,0.7889
NOR,57800032.0,57804461.0,539.7825,0.9943,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800144.0,57804464.0,526.5564999999999,0.5187,1.0,1.0,10.0,1.625,1.0,-0.9432
NOR,57800141.0,57804465.0,378.2785,-0.6451,1.0,2.0,10.0,0.7453,1.0,1.2521
NOR,57800070.0,57804466.0,670.2362,0.7694,1.0,1.0,10.0,1.0,1.0,1.2478
NOR,57800134.0,57804467.0,377.85269999999997,0.043,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800177.0,57804468.0,556.2374,0.4287,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800056.0,57804469.0,535.4192999999999,1.1778,1.0,2.0,10.0,,1.0,1.2478
NOR,57800241.0,57804471.0,386.3147,-0.3925,1.0,2.0,10.0,1.699,1.0,-0.2376
NOR,57800035.0,57804472.0,543.0611000000001,2.8056,1.0,2.0,10.0,1.0,1.0,0.7889
NOR,57800101.0,57804473.0,402.92690000000005,0.0614,1.0,1.0,10.0,0.4615,1.0,0.6606
NOR,57800133.0,57804474.0,438.22389999999996,-0.4475,1.0,1.0,10.0,1.2,1.0,-0.0672
NOR,57800242.0,57804475.0,571.1346999999998,0.3948,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800184.0,57804476.0,595.818,0.1056,1.0,1.0,10.0,1.0,1.0,1.0245
NOR,57800044.0,57804478.0,558.9223,0.2496,1.0,1.0,10.0,0.3333,1.0,1.0283
NOR,57800029.0,57804481.0,408.8798,0.7692,1.0,2.0,10.0,0.6557,1.0,1.3498
NOR,57800025.0,57804482.0,472.44039999999995,0.6246,1.0,2.0,10.0,1.5556,1.0,0.4292
NOR,57800161.0,57804484.0,401.1516,0.9839,1.0,2.0,10.0,0.4762,1.0,0.8339
NOR,57800029.0,57804485.0,561.3864,1.2346,1.0,2.0,10.0,0.6557,1.0,1.3498
NOR,57800237.0,57804487.0,549.5189,0.8666,1.0,1.0,10.0,0.6667,1.0,0.1
NOR,57800058.0,57804488.0,623.5619,0.5571,1.0,1.0,10.0,1.0,1.0,-0.949
NOR,57800032.0,57804489.0,247.22999999999996,-0.4576,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800067.0,57804490.0,542.7829,-0.2875,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800083.0,57804491.0,333.7565,-1.6693,2.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800230.0,57804492.0,442.2415,0.3984,1.0,2.0,10.0,0.9524,1.0,1.4743
NOR,57800007.0,57804493.0,509.06319999999994,1.9444,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800008.0,57804494.0,577.0071,0.4149,1.0,1.0,10.0,1.0,1.0,-0.949
NOR,57800088.0,57804495.0,286.2796,-0.3648,1.0,2.0,10.0,0.5833,1.0,-0.6884
NOR,57800088.0,57804497.0,472.10060000000004,0.7519,1.0,1.0,10.0,0.5833,1.0,-0.6884
NOR,57800237.0,57804498.0,458.67479999999995,0.0761,1.0,1.0,10.0,0.6667,1.0,0.1
NOR,57800031.0,57804499.0,497.8918,0.9548,1.0,2.0,10.0,0.7563,1.0,0.1
NOR,57800057.0,57804500.0,292.1555,0.5419,1.0,1.0,10.0,0.5464,1.0,1.2048
NOR,57800080.0,57804501.0,494.8613,-0.185,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800150.0,57804502.0,472.7206,0.8617,1.0,1.0,10.0,1.0,1.0,0.2986
NOR,57800153.0,57804503.0,363.5322,1.7821,1.0,2.0,10.0,0.5556,1.0,0.8339
NOR,57800056.0,57804504.0,540.4427,1.1564,1.0,1.0,10.0,,1.0,1.2478
NOR,57800202.0,57804505.0,374.3307,1.0859,1.0,1.0,10.0,1.25,1.0,1.2911
NOR,57800083.0,57804506.0,548.1971,-0.4895,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800176.0,57804507.0,756.5823,0.7967,1.0,2.0,10.0,1.0,1.0,0.4292
NOR,57800024.0,57804508.0,567.2507,-0.6471,1.0,1.0,10.0,1.0101,1.0,-1.4212
NOR,57800057.0,57804509.0,441.13559999999995,0.8584,1.0,1.0,10.0,0.5464,1.0,1.2048
NOR,57800207.0,57804510.0,384.99570000000006,0.8048,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800092.0,57804511.0,475.4814,0.2771,1.0,2.0,10.0,1.6,1.0,0.4621
NOR,57800151.0,57804512.0,462.9812,-0.7475,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800144.0,57804513.0,566.8071,0.9618,1.0,1.0,10.0,1.625,1.0,-0.9432
NOR,57800222.0,57804514.0,675.7488999999999,1.8296,1.0,1.0,10.0,0.3061,1.0,-0.2376
NOR,57800102.0,57804515.0,539.3997,0.5376,1.0,1.0,10.0,1.0,1.0,-0.4526
NOR,57800037.0,57804516.0,304.9297,-1.8727,2.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800138.0,57804519.0,489.86400000000003,-0.1369,1.0,1.0,10.0,1.0,1.0,0.8339
NOR,57800209.0,57804520.0,401.67109999999997,-0.2151,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800096.0,57804521.0,471.05070000000006,-0.095,1.0,2.0,9.0,0.431,1.0,0.2986
NOR,57800063.0,57804522.0,537.4853999999998,-0.0713,1.0,1.0,10.0,1.5625,1.0,-1.4212
NOR,57800036.0,57804523.0,494.6462,1.0279,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800177.0,57804524.0,415.0762,-1.3813,2.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800119.0,57804525.0,527.2026000000002,0.9463,1.0,1.0,10.0,0.7407,1.0,1.4783
NOR,57800027.0,57804526.0,472.9501,1.152,2.0,1.0,10.0,0.3049,1.0,0.6221
NOR,57800142.0,57804527.0,379.4789999999999,0.6002,1.0,2.0,10.0,0.8726,1.0,0.6606
NOR,57800136.0,57804529.0,514.5827,0.7286,1.0,2.0,10.0,0.4902,1.0,0.4997
NOR,57800164.0,57804530.0,535.2307000000001,1.2423,1.0,1.0,10.0,1.2048,1.0,0.0574
NOR,57800025.0,57804531.0,564.4733,-0.8447,1.0,1.0,10.0,1.5556,1.0,0.4292
NOR,57800188.0,57804532.0,466.74680000000006,0.5395,1.0,1.0,10.0,10.7222,0.0933,0.265
NOR,57800127.0,57804533.0,554.579,-0.1823,1.0,1.0,10.0,1.0,1.0,0.4591
NOR,57800248.0,57804536.0,670.7634,1.1393,1.0,1.0,10.0,1.2195,1.0,-0.2376
NOR,57800187.0,57804537.0,604.4246,1.1064,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800236.0,57804538.0,392.32800000000003,-0.23,1.0,1.0,10.0,1.0619,1.0,-1.4212
NOR,57800203.0,57804539.0,372.31,0.7127,1.0,1.0,10.0,1.3333,1.0,-1.4212
NOR,57800208.0,57804540.0,256.09360000000004,-1.8056,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800008.0,57804541.0,500.89309999999995,0.8175,1.0,2.0,10.0,1.0,1.0,-0.949
NOR,57800209.0,57804542.0,547.3767,-0.3689,1.0,2.0,10.0,1.0,1.0,0.4292
NOR,57800051.0,57804543.0,450.40020000000004,2.0935,1.0,1.0,10.0,1.0,1.0,0.0574
NOR,57800220.0,57804544.0,345.6315,-0.417,1.0,2.0,10.0,0.5278,1.0,0.1
NOR,57800211.0,57804545.0,672.0159,0.9575,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800014.0,57804546.0,438.18720000000013,0.2364,1.0,1.0,10.0,1.0,1.0,-0.9432
NOR,57800215.0,57804547.0,608.1892999999999,1.6336,1.0,2.0,10.0,1.0,1.0,0.7452
NOR,57800141.0,57804548.0,374.4893,-0.7153,1.0,2.0,10.0,0.7453,1.0,1.2521
NOR,57800223.0,57804549.0,553.2159,0.5874,1.0,1.0,10.0,0.4478,1.0,0.8339
NOR,57800183.0,57804550.0,514.302,-0.8313,2.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800046.0,57804551.0,367.5393,-0.1728,1.0,1.0,10.0,1.875,1.0,0.4591
NOR,57800090.0,57804552.0,410.92179999999996,-0.5827,1.0,2.0,10.0,1.0,1.0,0.4997
NOR,57800193.0,57804553.0,639.9544,0.499,1.0,2.0,10.0,1.497,1.0,-0.4873
NOR,57800042.0,57804554.0,430.78639999999996,-0.4829,1.0,2.0,10.0,0.6034,1.0,0.4292
NOR,57800227.0,57804556.0,610.1442,1.366,1.0,2.0,10.0,1.0,1.0,0.4322
NOR,57800043.0,57804558.0,490.7884,0.9231,1.0,1.0,10.0,0.1087,1.0,0.8339
NOR,57800211.0,57804559.0,610.8641,1.1985,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800008.0,57804560.0,514.1174,0.524,1.0,2.0,10.0,1.0,1.0,-0.949
NOR,57800076.0,57804561.0,507.04970000000003,1.543,1.0,1.0,10.0,1.0,1.0,1.2002
NOR,57800139.0,57804562.0,541.048,0.9152,1.0,1.0,10.0,,,-1.4212
NOR,57800069.0,57804566.0,522.1919,-0.3885,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800122.0,57804567.0,548.3639999999999,1.2233,1.0,2.0,10.0,,,1.4743
NOR,57800095.0,57804568.0,304.8699,1.1985,1.0,1.0,10.0,0.6,1.0,0.1
NOR,57800081.0,57804569.0,464.48310000000004,-0.304,1.0,1.0,10.0,,,
NOR,57800042.0,57804570.0,457.0267,0.553,1.0,2.0,10.0,0.6034,1.0,0.4292
NOR,57800143.0,57804571.0,667.6867,-0.1707,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800167.0,57804572.0,623.4591,0.0304,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800137.0,57804575.0,455.308,-0.2907,1.0,2.0,10.0,1.0,1.0,-0.113
NOR,57800105.0,57804576.0,657.4038,1.1785,1.0,1.0,10.0,1.0,1.0,0.1423
NOR,57800217.0,57804577.0,561.2599000000001,0.5835,1.0,1.0,10.0,1.0459,1.0,0.4997
NOR,57800059.0,57804578.0,612.1087,0.5358,1.0,1.0,10.0,4.7619,1.0,-1.4212
NOR,57800032.0,57804579.0,481.4566,0.5297,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800172.0,57804581.0,501.7878999999999,-0.845,1.0,1.0,10.0,1.0417,1.0,0.7566
NOR,57800232.0,57804582.0,458.0692,0.8538,1.0,1.0,10.0,1.1842,1.0,-0.6884
NOR,57800243.0,57804583.0,623.4333,1.1116,1.0,2.0,10.0,1.0,1.0,0.4292
NOR,57800129.0,57804584.0,392.8504,-1.3199,1.0,2.0,10.0,0.4854,1.0,-1.4212
NOR,57800038.0,57804586.0,596.4614999999999,0.5808,1.0,1.0,10.0,0.3636,1.0,0.8339
NOR,57800012.0,57804587.0,372.6571,0.585,1.0,2.0,10.0,0.5435,1.0,0.1
NOR,57800181.0,57804588.0,473.1223999999999,-0.3175,1.0,2.0,10.0,0.4545,1.0,-1.4212
NOR,57800046.0,57804590.0,605.7128,0.9963,1.0,2.0,10.0,1.875,1.0,0.4591
NOR,57800115.0,57804591.0,457.0568999999999,0.291,1.0,1.0,10.0,1.625,1.0,0.1
NOR,57800020.0,57804593.0,496.04799999999994,-0.297,1.0,2.0,10.0,1.2333,0.9459,-1.4212
NOR,57800085.0,57804594.0,500.3170999999999,0.4816,1.0,2.0,10.0,0.48,1.0,0.5886
NOR,57800091.0,57804595.0,437.70910000000003,1.0129,1.0,1.0,10.0,1.0,1.0,-0.6884
NOR,57800100.0,57804597.0,601.1229000000001,0.0533,1.0,1.0,10.0,0.3226,1.0,-0.6844
NOR,57800042.0,57804599.0,292.6064,-0.5558,1.0,1.0,10.0,0.6034,1.0,0.4292
NOR,57800227.0,57804600.0,423.7592000000001,-0.7597,1.0,2.0,10.0,1.0,1.0,0.4322
NOR,57800166.0,57804601.0,577.9249000000001,0.4036,1.0,2.0,10.0,0.9244,1.0,0.1
NOR,57800206.0,57804602.0,433.88110000000006,1.1785,1.0,2.0,10.0,1.3309,1.0,1.2478
NOR,57800197.0,57804603.0,566.7407999999999,1.7823,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800220.0,57804604.0,349.50200000000007,0.9135,1.0,2.0,10.0,0.5278,1.0,0.1
NOR,57800184.0,57804605.0,414.524,1.6965,1.0,2.0,10.0,1.0,1.0,1.0245
NOR,57800054.0,57804606.0,567.9587,0.4348,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800002.0,57804607.0,471.9579,-2.0723,1.0,1.0,10.0,1.0,1.0,0.6221
NOR,57800223.0,57804608.0,650.8827,0.2032,1.0,1.0,10.0,0.4478,1.0,0.8339
NOR,57800219.0,57804610.0,417.72889999999995,-0.1961,1.0,1.0,10.0,1.7391,1.0,0.6221
NOR,57800101.0,57804611.0,530.8172,-0.084,1.0,2.0,10.0,0.4615,1.0,0.6606
NOR,57800138.0,57804612.0,683.3906999999999,1.6279,1.0,2.0,10.0,1.0,1.0,0.8339
NOR,57800106.0,57804614.0,543.8671999999999,0.4414,1.0,2.0,10.0,1.0,1.0,-0.0672
NOR,57800087.0,57804615.0,530.9851000000001,1.0958,1.0,2.0,10.0,1.0,1.0,-0.6483
NOR,57800169.0,57804617.0,449.1548000000001,0.0727,1.0,1.0,10.0,1.1194,1.0,-0.4526
NOR,57800055.0,57804618.0,595.6636,1.7014,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800181.0,57804620.0,355.55809999999997,0.3949,1.0,2.0,10.0,0.4545,1.0,-1.4212
NOR,57800040.0,57804621.0,281.271,-0.4108,1.0,2.0,10.0,1.0,1.0,-0.2376
NOR,57800172.0,57804622.0,561.97,1.4147,1.0,1.0,10.0,1.0417,1.0,0.7566
NOR,57800233.0,57804623.0,510.6173,0.9262,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800224.0,57804624.0,534.1744999999999,0.916,1.0,2.0,10.0,1.0,1.0,0.1
NOR,57800172.0,57804626.0,628.0399000000001,0.759,1.0,2.0,10.0,1.0417,1.0,0.7566
NOR,57800043.0,57804627.0,549.7034000000001,1.1444,1.0,2.0,10.0,0.1087,1.0,0.8339
NOR,57800148.0,57804628.0,614.7801999999999,0.7215,1.0,1.0,10.0,1.0,1.0,0.4997
NOR,57800094.0,57804629.0,446.2093,1.1023,1.0,2.0,10.0,1.0,1.0,1.2478
NOR,57800052.0,57804631.0,457.4521,-1.1344,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800163.0,57804632.0,650.1093,1.0365,1.0,1.0,10.0,1.0,1.0,-0.4907
NOR,57800039.0,57804633.0,492.2165000000001,1.0168,1.0,2.0,10.0,,,
NOR,57800038.0,57804634.0,340.65500000000003,-1.719,1.0,1.0,10.0,0.3636,1.0,0.8339
NOR,57800153.0,57804635.0,478.46690000000007,-0.909,1.0,1.0,10.0,0.5556,1.0,0.8339
NOR,57800085.0,57804636.0,571.6485,1.3899,1.0,1.0,10.0,0.48,1.0,0.5886
NOR,57800163.0,57804637.0,555.6743,0.5897,1.0,2.0,10.0,1.0,1.0,-0.4907
NOR,57800040.0,57804638.0,593.9464999999999,-0.4405,1.0,1.0,10.0,1.0,1.0,-0.2376
NOR,57800077.0,57804639.0,422.26750000000004,0.9146,1.0,2.0,10.0,0.431,1.0,0.0574
NOR,57800035.0,57804640.0,555.7145999999999,0.4314,1.0,1.0,10.0,1.0,1.0,0.7889
NOR,57800216.0,57804641.0,616.1253,-0.4857,1.0,1.0,10.0,1.0,1.0,-0.3123
NOR,57800150.0,57804643.0,417.68819999999994,-1.6883,1.0,2.0,10.0,1.0,1.0,0.2986
NOR,57800010.0,57804644.0,615.705,0.8252,1.0,1.0,10.0,0.2273,1.0,2.1861
NOR,57800174.0,57804645.0,454.5475,-0.1167,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800248.0,57804646.0,619.9093,0.8158,1.0,1.0,10.0,1.2195,1.0,-0.2376
NOR,57800143.0,57804647.0,610.3388,-0.3737,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800131.0,57804648.0,567.8615000000001,0.2406,1.0,1.0,10.0,0.6111,0.9091,0.8006
NOR,57800124.0,57804649.0,454.3104,0.023,1.0,2.0,10.0,,,-0.2692
NOR,57800059.0,57804651.0,535.1723999999999,0.328,1.0,1.0,10.0,4.7619,1.0,-1.4212
NOR,57800127.0,57804652.0,442.27660000000003,0.9016,1.0,2.0,10.0,1.0,1.0,0.4591
NOR,57800243.0,57804653.0,424.6834,-0.5304,1.0,1.0,10.0,1.0,1.0,0.4292
NOR,57800054.0,57804654.0,519.8741,0.8889,1.0,2.0,10.0,1.0,1.0,-0.6884
NOR,57800113.0,57804655.0,519.4402000000001,0.7578,1.0,2.0,10.0,1.3158,1.0,0.4292
NOR,57800060.0,57804656.0,449.59649999999993,0.1803,1.0,1.0,10.0,1.0,1.0,0.1
NOR,57800172.0,57804657.0,576.4979000000001,2.1042,1.0,2.0,10.0,1.0417,1.0,0.7566
NOR,57800192.0,57804658.0,492.7838,1.8129,1.0,1.0,10.0,1.0,1.0,-1.4212
NOR,57800125.0,57804659.0,371.70899999999995,0.2901,1.0,1.0,10.0,0.2727,1.0,0.265
NOR,57800160.0,57804660.0,397.0331,1.4635,1.0,2.0,10.0,1.0,1.0,-1.4212
NOR,57800031.0,57804661.0,554.0166,-0.2173,1.0,1.0,10.0,0.7563,1.0,0.1
NOR,57800044.0,57804662.0,571.5192,0.9547,1.0,2.0,10.0,0.3333,1.0,1.0283
NOR,57800154.0,57804664.0,537.8870999999999,0.8841,1.0,2.0,10.0,1.0959,1.0,-0.6483
NOR,57800215.0,57804665.0,616.1733,1.9981,1.0,1.0,10.0,1.0,1.0,0.7452
NOR,57800113.0,57804666.0,544.3448,0.4664,1.0,2.0,10.0,1.3158,1.0,0.4292
NOR,57800230.0,57804667.0,518.3222,-0.6006,1.0,1.0,10.0,0.9524,1.0,1.4743
NOR,57800049.0,57804668.0,293.5121,-2.5732,1.0,2.0,10.0,1.5,1.0,-1.4212
NOR,57800211.0,57804669.0,592.0508,1.1251,1.0,1.0,10.0,1.0,1.0,-0.6483
NOR,57800037.0,57804670.0,396.47390000000007,1.2679,1.0,2.0,10.0,1.0,1.0,-0.0703
NOR,57800023.0,57804671.0,452.8634,-0.488,1.0,2.0,10.0,1.0,1.0,0.0574
